-9.31;0.00;0.92;4
-9.31;0.00;0.92;4
-9.31;0.00;0.92;4
-9.31;0.00;0.92;4
-9.31;0.00;0.92;4
-9.31;0.00;0.92;4
-9.31;0.00;0.92;4
-9.31;0.00;0.92;4
-9.31;0.00;0.92;4
-9.31;0.00;0.92;4
-9.31;0.00;0.92;4
-9.31;0.00;0.92;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.42;-0.15;0.96;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.65;-0.19;0.84;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.46;-0.15;0.88;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.31;-0.19;0.38;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.38;-0.15;0.54;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.08;-0.11;0.31;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.12;-0.15;0.23;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.31;-0.46;0.65;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.42;0.19;-0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.27;0.08;0.11;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.35;0.00;0.08;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.27;-0.19;0.27;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.15;-0.19;-0.19;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.46;0.08;0.23;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;-0.11;4
-9.35;-0.11;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.23;-0.19;0.04;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.50;-0.15;0.00;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.38;-0.15;-0.57;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.23;-0.27;-0.88;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.54;-0.31;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.35;-0.23;-0.19;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.15;-0.27;-0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.23;0.27;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.31;-0.15;-0.38;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.42;-0.19;-0.23;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.23;-0.31;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.35;-0.15;-0.04;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.38;-0.19;-0.27;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.15;-0.27;0.00;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.35;-0.19;-0.23;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.38;-0.15;-0.31;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.35;-0.15;-0.57;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.42;-0.11;-0.38;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.31;-0.19;-0.69;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
-9.35;-0.11;-0.23;4
